timestamp,open,high,low,close,volume
23-04-2018,145.03,145.96,144.33,145.86,5315625
20-04-2018,147.9,147.97,144.51,144.9,8265643
19-04-2018,149.19,149.2072,146.62,147.7,8086056
18-04-2018,152.14,152.63,148.26,148.79,20381695
17-04-2018,158.82,162,158.51,160.91,10207534
16-04-2018,157.99,159.14,157.67,157.89,4186755
13-04-2018,158.67,159.22,155.91,156.71,4057058
12-04-2018,156.75,158.98,156.67,158.07,5639444
11-04-2018,154.37,155.78,153.88,155.36,3306539
10-04-2018,155.03,156.605,154.75,155.39,3955952
09-04-2018,151.8,154.66,151.7433,152.69,4413178
06-04-2018,153.46,153.95,149.54,150.57,3672919
05-04-2018,154.44,154.92,153.34,154.03,3185388
04-04-2018,147.89,154.47,147.45,154.12,4805261
03-04-2018,150.8,151,148.3,149.85,4135696
02-04-2018,153.34,153.38,148.43,150.07,5150435
29-03-2018,153.07,153.89,151.08,153.43,3419959
28-03-2018,152.07,153.86,151.89,152.52,3664826
27-03-2018,153.95,154.8697,151.16,151.91,3810994
26-03-2018,151.21,153.657,150.28,153.37,4038586
23-03-2018,152.25,152.58,148.541,148.89,4389015
22-03-2018,155,155.2499,152,152.09,4617371
21-03-2018,156.57,158.2,155.92,156.69,3240695
20-03-2018,157.52,157.93,155.29,156.2,4296935
19-03-2018,159.71,159.8899,156.45,157.35,5415258
16-03-2018,160.06,161.98,159.64,160.26,8447294
15-03-2018,158.71,161.25,158.52,159.61,3860479
14-03-2018,160.17,160.68,157.74,158.12,3614293
13-03-2018,160.09,162.1122,158.81,159.32,4097662
12-03-2018,159.64,161.02,158.87,160.26,5056489
09-03-2018,157.47,159.5825,157.3,159.31,4783247
08-03-2018,159,159.57,155.07,156.21,6095521
07-03-2018,155,158.83,154.73,158.32,4607677
06-03-2018,157.28,157.89,155.1568,155.72,3685736
05-03-2018,154.12,157.49,153.75,156.95,3670630
02-03-2018,152.79,154.76,151.88,154.49,3261141
01-03-2018,155.53,156.9742,152.79,153.81,4039339
28-02-2018,157.5,158.1399,155.8,155.83,3761597
27-02-2018,158.46,159.78,156.53,156.55,4192962
26-02-2018,155.81,158.88,155.51,158.58,3576723
23-02-2018,154.3,155.855,154.07,155.52,3208908
22-02-2018,154.5,155.04,152.79,153.18,4017699
21-02-2018,155.43,156.79,153.9,153.96,3492694
20-02-2018,155.79,155.96,153.87,155.16,4267801
16-02-2018,155.71,157.7905,155.69,156.18,4239560
15-02-2018,155.5,156.86,153.7,156.01,5525079
14-02-2018,150.19,155,150,154.76,5422862
13-02-2018,150.9,151.179,149.64,150.75,4854790
12-02-2018,150.9,152.4,150.3,151.4,5659623
09-02-2018,148.6,150.54,144.3955,149.51,7763603
08-02-2018,152.48,153.16,147.5,147.59,6599136
07-02-2018,154.17,155.34,153.28,153.85,6069258
06-02-2018,150.29,155.49,149.11,155.34,9823824
05-02-2018,157.89,158.5,150,152.53,8600416
02-02-2018,161.7,162,158.8663,159.03,5174779
01-02-2018,163.19,164.13,161.9,162.4,4422505
31-01-2018,163.75,164.99,162.761,163.7,4025105
30-01-2018,166.21,166.77,163.155,163.62,4796200
29-01-2018,167.45,168.39,166.01,166.8,3423903
26-01-2018,166.12,167.4142,165.79,167.34,3664496
25-01-2018,165.91,166.78,165.19,165.47,3240177
24-01-2018,166.75,168.72,164.82,165.37,5507664
23-01-2018,162.82,166.26,162.51,166.25,7417268
22-01-2018,161.51,163.98,161.11,162.6,8340507
19-01-2018,164.46,165.4,161.3,162.37,21079530
18-01-2018,170,171.13,168.15,169.12,10948033
17-01-2018,168.01,169.1253,167.26,168.65,11630539
16-01-2018,165.1,165.29,163.35,163.85,7588202
12-01-2018,164.02,164.74,163.03,163.14,5007254
11-01-2018,164.8,164.94,163.3,164.2,3783614
10-01-2018,162.91,164.33,162.5,164.18,4150836
09-01-2018,163.9,164.53,163.06,163.83,4333418
08-01-2018,162.66,163.905,161.701,163.47,5101023
05-01-2018,162.44,162.9,161.101,162.49,5162075
04-01-2018,159.65,162.3237,159.37,161.7,7363843
03-01-2018,157.34,159.81,156.33,158.49,9439063
02-01-2018,154.5,154.81,153.54,154.25,4195225
29-12-2017,154.17,154.72,153.415,153.42,3310894
28-12-2017,153.2,154.12,153.2,154.04,2669076
27-12-2017,152.95,153.18,152.61,153.13,2116522
26-12-2017,152.51,153.86,152.5,152.83,2477240
22-12-2017,151.71,153,151.5,152.5,2982114
21-12-2017,153.17,153.46,151.49,151.5,4126632
20-12-2017,153.65,153.89,152.78,152.95,3771425
19-12-2017,154.135,154.17,153.09,153.23,4111495
18-12-2017,153.41,154.18,153.21,153.33,5054265
15-12-2017,153.75,153.8,152.03,152.5,10469312
14-12-2017,154.5,155.11,153.7,154,4623845
13-12-2017,156.6,156.73,153.89,153.91,5624428
12-12-2017,155.2,157.85,155.16,156.74,6314835
11-12-2017,154.97,155.89,154.57,155.41,4068982
08-12-2017,153.94,155.03,153.55,154.81,3440847
07-12-2017,154.03,154.45,153.26,153.57,3768443
06-12-2017,155.69,156.22,154.09,154.1,3345712
05-12-2017,156.45,156.74,154.68,155.35,5042724
04-12-2017,155.67,156.8,155.07,156.46,4639109
01-12-2017,154.4,155.02,152.9125,154.76,5567852
30-11-2017,153.65,154.41,153.08,153.97,6500769
29-11-2017,152.81,153.61,152.17,153.55,5098702
28-11-2017,152.35,152.93,151.7,152.47,3915618
27-11-2017,152.06,152.49,151.62,151.98,3303663
24-11-2017,151.95,152.2,151.33,151.84,1193025
22-11-2017,152,152.39,151.33,151.77,3125416
21-11-2017,151.3,152.45,151.2,151.95,3756184
20-11-2017,150.64,151.95,149.9,150.51,5654091
17-11-2017,149.34,150.15,148.83,148.97,4865373
16-11-2017,147.73,149.65,147.5,149.12,5393609
15-11-2017,148,148.705,146.211,147.1,4695745
14-11-2017,147.95,148.97,147.49,148.89,3691934
13-11-2017,148.88,149,147.92,148.4,5085257
10-11-2017,150.65,150.89,149.14,149.16,4304369
09-11-2017,149.93,151.8,149.86,150.3,4770841
08-11-2017,151.6,151.7944,150.28,151.57,4634439
07-11-2017,151.37,151.51,150.5,151.35,3688378
06-11-2017,151.77,151.82,150.28,150.84,4498372
03-11-2017,153.42,153.47,151.49,151.58,4420582
02-11-2017,154.18,154.49,152.91,153.35,3388284
01-11-2017,154.1,154.9,153.83,154.03,3228302
31-10-2017,154.33,154.93,152.93,154.06,4224346
30-10-2017,153.76,154.59,152.71,154.36,4206189
27-10-2017,154.54,154.63,152.911,153.68,4893779
26-10-2017,154.31,155.12,153.54,153.6,4253664
25-10-2017,156.01,156.37,153.06,153.495,5443794
24-10-2017,159.65,159.7,155.171,155.88,8173017
23-10-2017,162.05,162.51,159.54,159.55,5765384
20-10-2017,161.07,162.48,159.77,162.07,7848320
19-10-2017,159.8,160.96,159.085,160.9,9878844
18-10-2017,157.12,161.23,156.95,159.53,30445283
17-10-2017,146.63,147.12,146.18,146.54,4941313
16-10-2017,147.22,147.67,146.51,146.83,3035184
13-10-2017,147.48,147.85,146.94,147.1,2490548
12-10-2017,147.56,147.89,146.77,147.03,3255559
11-10-2017,148.4,148.47,147.28,147.62,3674765
10-10-2017,147.71,148.95,147.65,148.5,4028877
09-10-2017,146.5,147.79,146.35,147.39,2678887
06-10-2017,146.64,146.85,146.32,146.48,2248474
05-10-2017,146.68,147.54,146.48,146.72,2536971
04-10-2017,147,147.02,146.11,146.48,2225673
03-10-2017,146.69,147.1999,146.34,146.78,2285725
02-10-2017,145.35,146.865,145.21,146.66,2955450
29-09-2017,145.45,145.69,144.92,145.08,2635887
28-09-2017,145.33,145.86,144.21,145.66,2763219
27-09-2017,146.68,146.9,145.03,145.66,3446073
26-09-2017,146.36,147.42,145.94,146.56,4106513
25-09-2017,145.12,146.03,144.91,145.87,5179476
22-09-2017,145.59,145.59,144.59,145.13,2741663
21-09-2017,145.65,145.8911,145.1,145.26,2289276
20-09-2017,144.93,145.88,144.42,145.88,5384615
19-09-2017,144.79,144.98,144.22,144.39,3456574
18-09-2017,144.81,145.4799,144.27,144.55,3018012
15-09-2017,144.82,145.17,144.08,144.82,7297773
14-09-2017,145.86,146.38,145.51,145.54,3742944
13-09-2017,145.35,146.29,145.34,145.99,4070378
12-09-2017,145.11,146.37,144.51,145.76,5222522
11-09-2017,143.54,145.13,143.01,144.86,4549334
08-09-2017,143.15,143.15,141.64,142.45,3344701
07-09-2017,144.1,144.64,142.41,142.9,4155968
06-09-2017,143.88,144.47,143.5,143.82,3205295
05-09-2017,143.5,144.3575,142.7,143.04,3097503
01-09-2017,142.98,144.5,142.98,144.08,3348503
31-08-2017,143.02,143.66,142.63,143.03,3614517
30-08-2017,143.26,143.28,142.41,142.56,2715466
29-08-2017,142.1,143.425,141.9,143.14,3000993
28-08-2017,144.11,144.56,142.39,142.51,5086015
25-08-2017,143.3,144.19,143.25,143.74,2866131
24-08-2017,142.5,143.68,142.25,142.94,3580245
23-08-2017,140.7,143.05,140.68,142.14,4035421
22-08-2017,140.64,141.15,140.38,141.01,2495902
21-08-2017,139.59,140.42,139.13,140.33,2949410
18-08-2017,140.87,141.15,139.58,139.7,4128761
17-08-2017,142.52,142.89,140.7,140.7,4342286
16-08-2017,141.79,142.91,141.61,142.5,3239516
15-08-2017,142.55,143.34,140.58,142.07,4652618
14-08-2017,142,142.76,141.94,142.32,2222304
11-08-2017,142.45,142.59,141.52,141.84,3004040
10-08-2017,141.64,142.42,141.23,141.84,4378186
09-08-2017,141.75,142.03,141.19,141.77,2920582
08-08-2017,142,142.76,142,142.11,3281972
07-08-2017,145,145.09,142.75,143.47,4576508
04-08-2017,145,145.39,144.4,145.16,2542800
03-08-2017,144.43,145.34,144.43,144.94,3028769
02-08-2017,145.12,145.29,144.22,144.45,3400024
01-08-2017,145,145.39,144.4,145.16,3197848
31-07-2017,144.38,144.93,144.17,144.67,4333680
28-07-2017,144.81,145.04,143.84,144.29,3022662
27-07-2017,145,145.395,143.64,145.07,6374650
26-07-2017,146.27,146.46,144.47,145.36,3806651
25-07-2017,146.57,147.49,146.03,146.19,4184435
24-07-2017,147,147.04,145.8,145.99,3818232
21-07-2017,147.59,147.87,146.51,147.08,6456514
20-07-2017,147.53,148.83,147.03,147.66,7105481
19-07-2017,150.02,150.25,146.71,147.53,14043000
18-07-2017,152.36,154.29,152,154,6867302
17-07-2017,153.59,153.88,152.2399,153.01,4751141
14-07-2017,154.01,154.615,153.4,154.24,3214337
13-07-2017,153.7,154.19,153.19,153.63,2474847
12-07-2017,153.48,154.24,153.05,153.7,3090315
11-07-2017,153.26,153.65,152.05,153.19,3431418
10-07-2017,152.91,153.89,152.63,153.42,2804780
07-07-2017,152.62,153.49,152.14,152.94,2345721
06-07-2017,153.36,153.83,152.23,152.36,2735717
05-07-2017,155.77,155.89,153.63,153.67,3558639
03-07-2017,153.58,156.025,153.52,155.58,2822499
30-06-2017,154.28,154.5,153.14,153.83,3501395
29-06-2017,155.35,155.74,153.62,154.13,3245649
28-06-2017,155.15,155.55,154.78,155.32,2203062
27-06-2017,155,155.34,154.5,154.75,2385619
26-06-2017,154.71,155.75,154.63,155.23,2129945
23-06-2017,154.34,154.68,153.8,154.11,3148468
22-06-2017,154.55,154.99,153.69,154.4,2361275
21-06-2017,155.79,155.79,153.39,153.79,3934281
20-06-2017,154.48,155.389,154.25,154.95,4469538
19-06-2017,155.51,155.86,154.54,154.84,4381436
16-06-2017,154.23,155.42,152.9676,155.38,6128190
15-06-2017,153.29,154.69,153.29,154.22,4626272
14-06-2017,153.97,154.9399,152.94,153.81,3035864
13-06-2017,155.44,155.48,154.15,154.25,3509558
12-06-2017,154.19,157.2,154.02,155.18,6461725
09-06-2017,152,154.265,151.88,154.1,4355401
08-06-2017,151,152.82,150.92,152.1,3681319
07-06-2017,153.05,154.2,150.8,150.98,4858631
06-06-2017,152,152.89,152,152.37,3786593
05-06-2017,151.82,152.93,151.6826,152.41,3971157
02-06-2017,153.07,153.2,151.8,152.05,3573193
01-06-2017,152.8,152.87,151.63,152.67,2904189
31-05-2017,152.03,152.8,151.65,152.63,3496466
30-05-2017,151.95,152.67,151.59,151.73,3609710
26-05-2017,152.85,153,152.06,152.49,2440117
25-05-2017,153.25,153.73,152.9459,153.2,2579828
24-05-2017,152.21,152.76,151.23,152.51,3731333
23-05-2017,152.57,153.68,151.92,152.03,2563975
22-05-2017,152.1,152.84,151.5992,152.64,3248372
19-05-2017,151.01,152.46,150.89,151.98,5617824
18-05-2017,150.86,151.33,150.11,150.78,3268772
17-05-2017,153.3,154.14,150.89,150.93,5048937
16-05-2017,151.66,153.99,151.66,153.68,5452539
15-05-2017,150.62,151.83,150.4502,151.51,4218359
12-05-2017,150.3,151.265,150,150.37,3651964
11-05-2017,151.05,151.15,149.79,150.65,5546379
10-05-2017,151.651,152.37,151.13,151.25,4995590
09-05-2017,152.6,153.1,151.5552,152.11,6823015
08-05-2017,152.8,153.47,152.2,153.03,7415765
05-05-2017,153.52,155.78,153,155.05,12415240
04-05-2017,158.89,159.14,158.36,159.05,4271669
03-05-2017,158.74,159.45,158.52,158.63,3990429
02-05-2017,159.44,159.49,158.64,159.1,3149949
01-05-2017,160.05,160.42,158.7,158.84,4919710
28-04-2017,160.5,160.59,159.7,160.29,4029533
27-04-2017,160.29,160.48,159.63,160.32,4081640
26-04-2017,160.53,161.1,159.89,160.06,4311484
25-04-2017,161.78,162.04,160.38,160.39,4842189
24-04-2017,161.29,161.57,160.42,160.75,5320608
21-04-2017,162.05,162.11,160.38,160.38,5607756
20-04-2017,161.32,162.4,160.5,162.3,6486809
19-04-2017,161.76,162.64,159.6,161.69,192843
18-04-2017,170.79,171.69,169.83,170.05,6345465
17-04-2017,169.75,171.3,169.62,171.1,3720218
13-04-2017,169.92,171.36,169.53,169.53,3205462
12-04-2017,171.04,171.2,170.02,170.66,3276931
11-04-2017,170.65,171.23,168.98,170.58,4890163
10-04-2017,172.53,172.56,171,171.2,3789936
07-04-2017,172.08,172.93,171.28,172.14,3588302
06-04-2017,173.47,173.47,172.25,172.45,3435403
05-04-2017,174.7,176.33,172.81,172.88,6238894
04-04-2017,173.52,174.96,173.26,174.52,3108855
03-04-2017,173.82,174.87,173.38,174.5,4286498
31-03-2017,173.98,174.95,173.69,174.14,2913684
30-03-2017,173.86,174.59,173.69,173.86,3168254
29-03-2017,174.3,174.49,173.46,173.94,3085606
28-03-2017,173.94,175,173,174.51,3523345
27-03-2017,172.69,174.16,172.0937,173.77,3259049
24-03-2017,175.12,175.5,173.39,173.83,3221672
23-03-2017,174.43,175.67,173.56,174.82,3739976
22-03-2017,174.04,175.06,172.8,174.78,3450512
21-03-2017,176.01,176.23,173.84,173.88,3927741
20-03-2017,175.65,176.18,175.14,175.7,2476125
17-03-2017,176.29,176.79,175.65,175.65,5920967
16-03-2017,178.46,179,176.82,177.24,4311848
15-03-2017,175.71,176.28,174.75,175.81,3815537
14-03-2017,176.18,176.82,175.211,175.72,3147497
13-03-2017,177.85,178.06,176.415,176.46,3482189
10-03-2017,178.21,179.49,177.42,177.83,3100116
09-03-2017,179.15,179.25,175.88,177.18,5444076
08-03-2017,180.75,180.95,179.3,179.45,3557396
07-03-2017,180.71,181.29,180.1997,180.38,2977596
06-03-2017,179.72,180.99,179.57,180.47,3204434
03-03-2017,180.04,181.32,179.7649,180.05,1825048
02-03-2017,181.88,181.88,180.43,180.53,2918153
01-03-2017,180.48,182.55,180.03,181.95,3005564
28-02-2017,179.38,180.63,179.35,179.82,3273335
27-02-2017,181.19,181.25,179.28,179.4,3691209
24-02-2017,180.21,181.49,179.89,181.35,3299019
23-02-2017,182,182.5,180.92,181.65,2282526
22-02-2017,180.09,181.34,180.09,181.15,3020540
21-02-2017,180.6,180.79,179.12,180.26,4480199
17-02-2017,181.25,181.57,180,180.67,3552305
16-02-2017,181.45,182.79,180.87,181.43,3251547
15-02-2017,180.2,181.92,179.81,181.68,2914292
14-02-2017,178.57,180.13,178.35,180.13,2775818
13-02-2017,179.24,179.9,178.84,179.36,3093372
10-02-2017,177.37,178.8701,176.76,178.68,2930710
09-02-2017,176.17,177.8,175.91,177.21,3090710
08-02-2017,177.5,177.5,175.88,176.17,2913126
07-02-2017,176,178.62,175.9,178.46,3873233
06-02-2017,175.31,175.98,174.38,175.86,2650509
03-02-2017,175,176.34,174.89,175.82,3309179
02-02-2017,174.23,174.97,173.55,174.58,2620526
01-02-2017,175,175.7025,172.89,174.29,2795445
31-01-2017,175.05,175.58,173.61,174.52,4134049
30-01-2017,176.98,177.07,174.5768,175.8,4093555
27-01-2017,178.47,179.2,177.3,177.3,3482105
26-01-2017,178.06,178.88,177.51,178.66,3063911
25-01-2017,176.26,179.25,176.13,178.29,5922462
24-01-2017,171.36,176,171.16,175.9,6952369
23-01-2017,170.08,171.25,170.01,171.03,5477314
20-01-2017,167.81,170.64,166,170.55,12606847
19-01-2017,166.96,167.45,165.8,166.81,6963386
18-01-2017,167.45,168.59,166.69,166.8,4005626
17-01-2017,166.69,168.18,166.1201,167.89,3315655
13-01-2017,167.97,168.48,166.875,167.34,2875319
12-01-2017,167.77,168.01,165.56,167.95,2927953
11-01-2017,166.05,167.76,165.6,167.75,3599464
10-01-2017,167.98,168.09,165.34,165.52,4118694
09-01-2017,169.47,169.8,167.62,167.65,3189413
06-01-2017,168.69,169.92,167.52,169.53,2945536
05-01-2017,169.25,169.39,167.26,168.7,2682181
04-01-2017,167.77,169.87,167.36,169.26,3381232
03-01-2017,167,167.87,166.01,167.19,2934299
30-12-2016,166.44,166.7,165.5,165.99,2952200
29-12-2016,166.02,166.99,166,166.6,1663542
28-12-2016,167.29,167.74,166,166.19,1757500
27-12-2016,166.98,167.98,166.85,167.14,1397455
23-12-2016,167,167.49,166.45,166.71,1701228
22-12-2016,167.36,168.23,166.58,167.06,2802631
21-12-2016,166.25,167.94,165.25,167.33,3575210
20-12-2016,167.49,168.25,166.45,167.6,2174569
19-12-2016,166.83,167.26,166,166.68,2955864
16-12-2016,168.97,169.11,166.06,166.73,7117050
15-12-2016,168.01,169.85,167.78,168.02,3388570
14-12-2016,168.37,169.89,167.45,168.51,4123821
13-12-2016,165.68,169.952,165.68,168.29,5932271
12-12-2016,166.72,166.79,165.07,165.5,3392030
09-12-2016,165.18,166.72,164.6042,166.52,3146930
08-12-2016,164.87,166,164.22,165.36,3266336
07-12-2016,160.6,165.18,160.39,164.79,4435050
06-12-2016,160.13,160.79,158.93,160.35,2858962
05-12-2016,160.85,161.15,159.5875,159.84,3447052
02-12-2016,159,160.29,158.41,160.02,2740782
01-12-2016,161.95,162.195,158.3,159.82,4634740
30-11-2016,163.35,163.8,162.21,162.22,4397777
29-11-2016,164,164.41,163.03,163.53,3148196
28-11-2016,163.2,164.66,162.7,164.52,4449355
25-11-2016,161.83,163.19,161.83,163.14,1605344
23-11-2016,161.94,162.38,161.3557,161.98,2256035
22-11-2016,163,163,161.95,162.67,2770736
21-11-2016,160.69,163,160.3697,162.77,4637097
18-11-2016,159.8,160.72,159.21,160.39,2981633
17-11-2016,159.22,159.93,158.85,159.8,2260984
16-11-2016,158.46,159.55,158.03,159.29,2252806
15-11-2016,158.42,159.15,157.55,158.67,3476996
14-11-2016,161.25,161.86,157.58,158.21,5196498
11-11-2016,159.97,161.34,159.33,161.27,4446630
10-11-2016,157.66,161.16,157.59,160.22,7715807
09-11-2016,152.96,155.56,151,154.81,5403688
08-11-2016,154.56,155.93,153.06,155.17,3921044
07-11-2016,153.99,156.11,153.84,155.72,3804943
04-11-2016,152.4,153.64,151.87,152.43,2470353
03-11-2016,152.51,153.74,151.8,152.37,2878728
02-11-2016,152.48,153.345,151.67,151.95,3074338
01-11-2016,153.5,153.91,151.74,152.79,3191924
31-10-2016,152.76,154.33,152.76,153.69,3553172
28-10-2016,154.05,154.44,152.18,152.61,3654446
27-10-2016,152.82,154.06,152.02,153.35,4229336
26-10-2016,150.71,152.94,150.255,151.81,2811421
25-10-2016,150.69,151.16,149.83,150.88,2647416
24-10-2016,150.4,151.52,150.4,150.57,2666740
21-10-2016,150.58,151.15,149.56,149.63,4414171
20-10-2016,151.28,152.9,151.02,151.52,4023075
19-10-2016,151.27,152.45,150.83,151.26,4632854
18-10-2016,150.02,151,147.79,150.72,12770570
17-10-2016,154.45,155.89,154.34,154.77,5890421
14-10-2016,154.47,155.53,154.09,154.45,4358147
13-10-2016,153.7,154.22,152.27,153.72,2909948
12-10-2016,154.97,154.97,153.08,154.29,2963843
11-10-2016,156.73,156.95,153.89,154.79,2901226
10-10-2016,156.71,158.49,156.655,157.02,2481288
07-10-2016,157.14,157.7,154.86,155.67,2671256
06-10-2016,156.84,157.43,155.89,156.88,1950106
05-10-2016,157.07,157.83,156.72,157.08,1684458
04-10-2016,157.67,158.53,155.82,156.46,2884146
03-10-2016,158.06,158.37,157.02,157.61,2227800
30-09-2016,158.9,159.838,158.06,158.85,3596878
29-09-2016,158.63,165,157.46,158.11,3374838
28-09-2016,156.99,158.625,156.23,158.29,3309408
27-09-2016,154.32,156.77,153.81,156.77,2987195
26-09-2016,154.46,154.46,153.46,153.98,2533325
23-09-2016,155.62,156.04,154.71,154.98,2702143
22-09-2016,156.15,157.22,155.69,156.11,2690915
21-09-2016,154.91,155.68,153.87,155.53,2473895
20-09-2016,155.87,156.57,154.45,154.45,2159092
19-09-2016,154.87,156.19,154.55,154.87,2450117
16-09-2016,155.04,155.4,153.47,153.84,6463213
15-09-2016,154.3,156.33,153.21,155.66,3662573
14-09-2016,155.7,155.87,153.39,154.05,3860553
13-09-2016,157.63,157.93,155.5,155.81,3636719
12-09-2016,155.26,158.53,154.84,158.29,4367529
09-09-2016,158.03,158.4,155.65,155.69,5185972
